tourney_date,tourney_name,surface,round,winner_name,loser_name,winner_rank,loser_rank,winner_rank_points,loser_rank_points,w_ace,l_ace,w_svpt,l_svpt,winner_age,loser_age,minutes,year,sport
20231009,Seoul,Hard,QF,Emina Bektas,Kimberly Birrell,116.0,102.0,596.0,672.0,,,,,30.5,25.4,129.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Jessica Pegula,Ashlyn Krueger,4.0,80.0,5955.0,851.0,,,,,29.6,19.4,62.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Claire Liu,Arantxa Rus,98.0,51.0,707.0,1119.0,,,,,23.3,32.8,121.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Yanina Wickmayer,Ekaterina Alexandrova,83.0,22.0,826.0,2035.0,,,,,33.9,28.8,117.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Polina Kudermetova,Kathinka Von Deichmann,170.0,343.0,446.0,179.0,,,,,20.3,29.3,61.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Yue Yuan,Kaja Juvan,128.0,99.0,563.0,676.0,,,,,25.0,22.8,73.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Marie Bouzkova,Eva Lys,29.0,119.0,1453.0,580.0,,,,,25.2,21.7,44.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Emina Bektas,Su Jeong Jang,116.0,162.0,596.0,465.0,,,,,30.5,28.5,97.0,2023,Tennis WTA
20231009,Seoul,Hard,R16,Kimberly Birrell,Dayeon Back,102.0,569.0,672.0,76.0,,,,,25.4,21.7,68.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Jessica Pegula,Viktoria Hruncakova,4.0,112.0,5955.0,630.0,,,,,29.6,25.4,69.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Ashlyn Krueger,Nadia Podoroska,80.0,76.0,851.0,875.0,,,,,19.4,26.6,83.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Claire Liu,Yeon Woo Ku,98.0,540.0,707.0,88.0,,,,,23.3,20.5,85.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Arantxa Rus,Na Lae Han,51.0,236.0,1119.0,311.0,,,,,32.8,31.2,75.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Ekaterina Alexandrova,Mai Hontama,22.0,120.0,2035.0,577.0,,,,,28.8,24.1,72.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Yanina Wickmayer,En Shuo Liang,83.0,291.0,826.0,223.0,,,,,33.9,23.0,99.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Kathinka Von Deichmann,Irina Khromacheva,343.0,401.0,179.0,144.0,,,,,29.3,28.4,129.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Polina Kudermetova,Alycia Parks,170.0,53.0,446.0,1103.0,,,,,20.3,22.7,103.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Kaja Juvan,Katie Boulter,99.0,52.0,676.0,1104.0,,,,,22.8,27.1,85.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Yue Yuan,Arianne Hartono,128.0,165.0,563.0,452.0,,,,,25.0,27.4,73.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Eva Lys,Anna Karolina Schmiedlova,119.0,59.0,580.0,1000.0,,,,,21.7,29.0,100.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Marie Bouzkova,Kayla Day,29.0,86.0,1453.0,775.0,,,,,25.2,24.0,125.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Su Jeong Jang,Sofia Kenin,162.0,30.0,465.0,1391.0,,,,,28.5,24.9,91.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Emina Bektas,Laura Pigossi,116.0,118.0,596.0,583.0,,,,,30.5,29.1,188.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Kimberly Birrell,Sachia Vickery,102.0,144.0,672.0,504.0,,,,,25.4,28.4,92.0,2023,Tennis WTA
20231009,Seoul,Hard,R32,Dayeon Back,Jelena Ostapenko,569.0,13.0,76.0,2665.0,,,,,21.7,26.3,133.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,F,Qinwen Zheng,Barbora Krejcikova,24.0,18.0,1873.0,2480.0,,,,,21.0,27.8,146.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,SF,Barbora Krejcikova,Daria Kasatkina,18.0,12.0,2480.0,2830.0,,,,,27.8,26.4,90.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,SF,Qinwen Zheng,Jasmine Paolini,24.0,31.0,1873.0,1390.0,,,,,21.0,27.7,75.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,QF,Barbora Krejcikova,Lesia Tsurenko,18.0,43.0,2480.0,1216.0,,,,,27.8,34.3,45.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,QF,Daria Kasatkina,Ons Jabeur,12.0,7.0,2830.0,4150.0,,,,,26.4,29.1,0.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,QF,Qinwen Zheng,Anhelina Kalinina,24.0,28.0,1873.0,1637.0,,,,,21.0,26.6,86.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,QF,Jasmine Paolini,Laura Siegemund,31.0,113.0,1390.0,629.0,,,,,27.7,35.5,104.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Barbora Krejcikova,Petra Martic,18.0,45.0,2480.0,1208.0,,,,,27.8,32.7,86.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Lesia Tsurenko,Donna Vekic,43.0,21.0,1216.0,2120.0,,,,,34.3,27.2,134.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Ons Jabeur,Lucia Bronzetti,7.0,63.0,4150.0,965.0,,,,,29.1,24.8,118.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Daria Kasatkina,Zhuoxuan Bai,12.0,117.0,2830.0,590.0,,,,,26.4,20.8,92.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Anhelina Kalinina,Vera Zvonareva,28.0,369.0,1637.0,162.0,,,,,26.6,39.0,95.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Qinwen Zheng,Maria Sakkari,24.0,6.0,1873.0,4475.0,,,,,21.0,28.2,109.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Laura Siegemund,Liudmila Samsonova,113.0,16.0,629.0,2595.0,,,,,35.5,24.9,138.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R16,Jasmine Paolini,Caroline Garcia,31.0,10.0,1390.0,3450.0,,,,,27.7,29.9,137.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Petra Martic,Magda Linette,45.0,23.0,1208.0,1876.0,,,,,32.7,31.6,108.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Lesia Tsurenko,Diana Shnaider,43.0,66.0,1216.0,950.0,,,,,34.3,19.5,83.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Donna Vekic,Nao Hibino,21.0,92.0,2120.0,738.0,,,,,27.2,28.8,77.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Lucia Bronzetti,Hanyu Guo,63.0,435.0,965.0,128.0,,,,,24.8,25.3,94.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Zhuoxuan Bai,Tamara Korpatsch,117.0,101.0,590.0,672.0,,,,,20.8,28.4,135.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Daria Kasatkina,Timea Babos,12.0,181.0,2830.0,412.0,,,,,26.4,30.4,117.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Vera Zvonareva,Veronika Kudermetova,369.0,17.0,162.0,2550.0,,,,,39.0,26.4,116.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Anhelina Kalinina,Ellen Perez,28.0,456.0,1637.0,117.0,,,,,26.6,27.9,66.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Qinwen Zheng,Kateryna Bondarenko,24.0,267.0,1873.0,252.0,,,,,21.0,37.1,84.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Liudmila Samsonova,Tatjana Maria,16.0,55.0,2595.0,1080.0,,,,,24.9,36.1,69.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Laura Siegemund,Lin Zhu,113.0,35.0,629.0,1331.0,,,,,35.5,29.6,107.0,2023,Tennis WTA
20231009,Zhengzhou,Hard,R32,Jasmine Paolini,Moyuka Uchijima,31.0,182.0,1390.0,411.0,,,,,27.7,22.1,83.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,F,Tamara Korpatsch,Elena Gabriela Ruse,105.0,188.0,672.0,394.0,,,,,28.4,25.9,112.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,SF,Tamara Korpatsch,Eva Lys,105.0,133.0,672.0,530.0,,,,,28.4,21.7,82.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,SF,Elena Gabriela Ruse,Rebeka Masarova,188.0,67.0,394.0,937.0,,,,,25.9,24.1,81.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,QF,Eva Lys,Ekaterina Makarova,133.0,213.0,530.0,342.0,,,,,21.7,27.6,71.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,QF,Tamara Korpatsch,Daria Snigur,105.0,154.0,672.0,487.0,,,,,28.4,21.5,126.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,QF,Rebeka Masarova,Ana Bogdan,67.0,73.0,937.0,897.0,,,,,24.1,30.8,158.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,QF,Elena Gabriela Ruse,Emiliana Arango,188.0,118.0,394.0,596.0,,,,,25.9,22.8,105.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Eva Lys,Jaqueline Cristian,133.0,97.0,530.0,718.0,,,,,21.7,25.3,158.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Ekaterina Makarova,Patricia Maria Tig,213.0,462.0,342.0,116.0,,,,,27.6,29.2,155.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Daria Snigur,Anna Lena Friedsam,154.0,111.0,487.0,640.0,,,,,21.5,29.7,98.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Tamara Korpatsch,Jodie Burrage,105.0,89.0,672.0,767.0,,,,,28.4,24.3,130.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Ana Bogdan,Nikola Bartunkova,73.0,289.0,897.0,225.0,,,,,30.8,17.6,192.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Rebeka Masarova,Miriam Bianca Bulgaru,67.0,208.0,937.0,353.0,,,,,24.1,25.0,159.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Emiliana Arango,Jil Teichmann,118.0,142.0,596.0,516.0,,,,,22.8,26.2,85.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R16,Elena Gabriela Ruse,Anna Bondar,188.0,116.0,394.0,613.0,,,,,25.9,26.3,119.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Eva Lys,Sorana Cirstea,133.0,26.0,530.0,1765.0,,,,,21.7,33.5,72.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Jaqueline Cristian,Celine Naef,97.0,121.0,718.0,581.0,,,,,25.3,18.3,98.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Patricia Maria Tig,Martha Matoula,462.0,327.0,116.0,190.0,,,,,29.2,26.4,186.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Ekaterina Makarova,Kateryna Baindl,213.0,86.0,342.0,803.0,,,,,27.6,29.6,143.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Daria Snigur,Greet Minnen,154.0,59.0,487.0,990.0,,,,,21.5,26.1,65.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Anna Lena Friedsam,Ylona Georgiana Ghioroaie,111.0,371.0,640.0,164.0,,,,,29.7,25.5,62.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Tamara Korpatsch,Leolia Jeanjean,105.0,132.0,672.0,532.0,,,,,28.4,28.1,140.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Jodie Burrage,Ankita Raina,89.0,200.0,767.0,370.0,,,,,24.3,30.7,62.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Ana Bogdan,Viktoriya Tomova,73.0,98.0,897.0,716.0,,,,,30.8,28.6,85.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Nikola Bartunkova,Dayana Yastremska,289.0,103.0,225.0,695.0,,,,,17.6,23.4,112.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Miriam Bianca Bulgaru,Ipek Oz,208.0,210.0,353.0,352.0,,,,,25.0,24.2,116.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Rebeka Masarova,Noma Noha Akugue,67.0,172.0,937.0,446.0,,,,,24.1,19.8,78.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Jil Teichmann,Yanina Wickmayer,142.0,71.0,516.0,921.0,,,,,26.2,33.9,116.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Emiliana Arango,Jessika Ponchet,118.0,153.0,596.0,487.0,,,,,22.8,27.0,101.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Anna Bondar,Anastasiya Soboleva,116.0,328.0,613.0,190.0,,,,,26.3,19.4,127.0,2023,Tennis WTA
20231016,Cluj Napoca,Hard,R32,Elena Gabriela Ruse,Alycia Parks,188.0,54.0,394.0,1103.0,,,,,25.9,22.7,137.0,2023,Tennis WTA
20231016,Monastir,Hard,F,Elise Mertens,Jasmine Paolini,36.0,30.0,1294.0,1395.0,,,,,27.9,27.7,70.0,2023,Tennis WTA
20231016,Monastir,Hard,SF,Jasmine Paolini,Lesia Tsurenko,30.0,34.0,1395.0,1340.0,,,,,27.7,34.3,145.0,2023,Tennis WTA
20231016,Monastir,Hard,SF,Elise Mertens,Clara Burel,36.0,74.0,1294.0,895.0,,,,,27.9,22.5,83.0,2023,Tennis WTA
20231016,Monastir,Hard,QF,Jasmine Paolini,Lucia Bronzetti,30.0,62.0,1395.0,965.0,,,,,27.7,24.8,114.0,2023,Tennis WTA
20231016,Monastir,Hard,QF,Lesia Tsurenko,Nuria Parrizas Diaz,34.0,135.0,1340.0,528.0,,,,,34.3,32.2,76.0,2023,Tennis WTA
20231016,Monastir,Hard,QF,Clara Burel,Lucrezia Stefanini,74.0,125.0,895.0,565.0,,,,,22.5,25.4,61.0,2023,Tennis WTA
20231016,Monastir,Hard,QF,Elise Mertens,Mai Hontama,36.0,124.0,1294.0,572.0,,,,,27.9,24.1,84.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Jasmine Paolini,Petra Marcinko,30.0,140.0,1395.0,519.0,,,,,27.7,17.8,117.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Lucia Bronzetti,Sara Errani,62.0,108.0,965.0,652.0,,,,,24.8,36.4,95.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Lesia Tsurenko,Claire Liu,34.0,92.0,1340.0,749.0,,,,,34.3,23.3,108.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Nuria Parrizas Diaz,Katarina Zavatska,135.0,171.0,528.0,447.0,,,,,32.2,23.6,155.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Clara Burel,Erika Andreeva,74.0,130.0,895.0,540.0,,,,,22.5,19.3,156.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Lucrezia Stefanini,Katarzyna Kawa,125.0,217.0,565.0,331.0,,,,,25.4,30.9,72.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Mai Hontama,Nadia Podoroska,124.0,77.0,572.0,875.0,,,,,24.1,26.6,69.0,2023,Tennis WTA
20231016,Monastir,Hard,R16,Elise Mertens,Iryna Shymanovich,36.0,176.0,1294.0,437.0,,,,,27.9,26.2,82.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Jasmine Paolini,Alize Cornet,30.0,117.0,1395.0,604.0,,,,,27.7,33.7,80.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Petra Marcinko,Marina Bassols Ribera,140.0,110.0,519.0,642.0,,,,,17.8,23.8,121.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Sara Errani,Tamara Zidansek,108.0,96.0,652.0,725.0,,,,,36.4,25.8,151.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Lucia Bronzetti,Kristina Kucova,62.0,507.0,965.0,99.0,,,,,24.8,33.3,51.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Lesia Tsurenko,Chloe Paquet,34.0,187.0,1340.0,397.0,,,,,34.3,29.2,78.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Claire Liu,Emina Bektas,92.0,104.0,749.0,693.0,,,,,23.3,30.5,92.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Katarina Zavatska,Jessica Bouzas Maneiro,171.0,136.0,447.0,528.0,,,,,23.6,21.0,98.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Nuria Parrizas Diaz,Magdalena Frech,135.0,69.0,528.0,929.0,,,,,32.2,25.8,134.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Clara Burel,Cristina Bucsa,74.0,81.0,895.0,852.0,,,,,22.5,25.7,59.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Erika Andreeva,Darja Semenistaja,130.0,129.0,540.0,545.0,,,,,19.3,21.0,77.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Lucrezia Stefanini,Camilla Rosatello,125.0,305.0,565.0,205.0,,,,,25.4,28.3,134.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Katarzyna Kawa,Martina Trevisan,217.0,38.0,331.0,1282.0,,,,,30.9,29.9,136.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Nadia Podoroska,Anna Karolina Schmiedlova,77.0,61.0,875.0,967.0,,,,,26.6,29.0,174.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Mai Hontama,Aliona Bolsova,124.0,131.0,572.0,534.0,,,,,24.1,25.9,117.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Iryna Shymanovich,Laura Pigossi,176.0,120.0,437.0,583.0,,,,,26.2,29.2,103.0,2023,Tennis WTA
20231016,Monastir,Hard,R32,Elise Mertens,Alexandra Eala,36.0,196.0,1294.0,374.0,,,,,27.9,18.3,105.0,2023,Tennis WTA
20231016,Nanchang,Hard,F,Katerina Siniakova,Marie Bouzkova,60.0,29.0,968.0,1495.0,,,,,27.4,25.2,213.0,2023,Tennis WTA
20231016,Nanchang,Hard,SF,Marie Bouzkova,Diana Shnaider,29.0,72.0,1495.0,915.0,,,,,25.2,19.5,103.0,2023,Tennis WTA
20231016,Nanchang,Hard,SF,Katerina Siniakova,Leylah Fernandez,60.0,43.0,968.0,1245.0,,,,,27.4,21.1,127.0,2023,Tennis WTA
20231016,Nanchang,Hard,QF,Diana Shnaider,Nao Hibino,72.0,93.0,915.0,748.0,,,,,19.5,28.8,77.0,2023,Tennis WTA
20231016,Nanchang,Hard,QF,Marie Bouzkova,Camila Osorio,29.0,76.0,1495.0,883.0,,,,,25.2,21.8,87.0,2023,Tennis WTA
20231016,Nanchang,Hard,QF,Katerina Siniakova,Laura Siegemund,60.0,91.0,968.0,754.0,,,,,27.4,35.6,0.0,2023,Tennis WTA
20231016,Nanchang,Hard,QF,Leylah Fernandez,Aliaksandra Sasnovich,43.0,90.0,1245.0,758.0,,,,,21.1,29.5,83.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Nao Hibino,Kimberly Birrell,93.0,102.0,748.0,702.0,,,,,28.8,25.4,105.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Diana Shnaider,Vera Zvonareva,72.0,272.0,915.0,242.0,,,,,19.5,39.1,50.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Marie Bouzkova,Amina Anshba,29.0,424.0,1495.0,134.0,,,,,25.2,24.1,89.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Camila Osorio,Sara Sorribes Tormo,76.0,55.0,883.0,1096.0,,,,,21.8,27.0,124.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Katerina Siniakova,Varvara Gracheva,60.0,45.0,968.0,1201.0,,,,,27.4,23.2,97.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Laura Siegemund,Ulrikke Eikeri,91.0,654.0,754.0,57.0,,,,,35.6,30.8,84.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Leylah Fernandez,Xiaodi You,43.0,233.0,1245.0,315.0,,,,,21.1,27.4,84.0,2023,Tennis WTA
20231016,Nanchang,Hard,R16,Aliaksandra Sasnovich,Valeria Savinykh,90.0,146.0,758.0,505.0,,,,,29.5,32.6,82.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Nao Hibino,Beatriz Haddad Maia,93.0,21.0,748.0,2210.0,,,,,28.8,27.3,122.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Kimberly Birrell,Sijia Wei,102.0,300.0,702.0,211.0,,,,,25.4,19.8,119.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Vera Zvonareva,Arianne Hartono,272.0,166.0,242.0,461.0,,,,,39.1,27.4,61.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Diana Shnaider,Lin Zhu,72.0,35.0,915.0,1331.0,,,,,19.5,29.7,75.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Marie Bouzkova,Kathinka Von Deichmann,29.0,306.0,1495.0,204.0,,,,,25.2,29.4,62.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Amina Anshba,Elina Avanesyan,424.0,68.0,134.0,933.0,,,,,24.1,21.0,156.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Camila Osorio,Ye Xin Ma,76.0,229.0,883.0,318.0,,,,,21.8,24.3,54.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Sara Sorribes Tormo,Xinyu Jiang,55.0,511.0,1096.0,97.0,,,,,27.0,24.6,74.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Varvara Gracheva,Kamilla Rakhimova,45.0,84.0,1201.0,818.0,,,,,23.2,22.1,89.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Katerina Siniakova,Yuhan Wang,60.0,,968.0,,,,,,27.4,,83.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Ulrikke Eikeri,Kaja Juvan,654.0,101.0,57.0,705.0,,,,,30.8,22.8,60.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Laura Siegemund,Xin Yu Wang,91.0,32.0,754.0,1388.0,,,,,35.6,22.0,99.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Xiaodi You,Anna Blinkova,233.0,52.0,315.0,1110.0,,,,,27.4,25.0,56.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Leylah Fernandez,Hanyu Guo,43.0,435.0,1245.0,129.0,,,,,21.1,25.4,91.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Aliaksandra Sasnovich,Viktoria Hruncakova,90.0,113.0,758.0,630.0,,,,,29.5,25.4,78.0,2023,Tennis WTA
20231016,Nanchang,Hard,R32,Valeria Savinykh,Magda Linette,146.0,23.0,505.0,1876.0,,,,,32.6,31.6,182.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Daria Kasatkina,Barbora Krejcikova,17.0,10.0,2410.0,2775.0,,,,,26.4,27.8,130.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Barbora Krejcikova,Magda Linette,10.0,23.0,2775.0,1876.0,,,,,27.8,31.6,108.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Daria Kasatkina,Magda Linette,17.0,23.0,2410.0,1876.0,,,,,26.4,31.6,129.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Beatriz Haddad Maia,Madison Keys,19.0,11.0,2210.0,2737.0,,,,,27.3,28.6,99.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Caroline Garcia,Madison Keys,20.0,11.0,2035.0,2737.0,,,,,30.0,28.6,89.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Beatriz Haddad Maia,Caroline Garcia,19.0,20.0,2210.0,2035.0,,,,,27.3,30.0,97.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Qinwen Zheng,Jelena Ostapenko,18.0,13.0,2275.0,2615.0,,,,,21.0,26.3,120.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Jelena Ostapenko,Donna Vekic,13.0,24.0,2615.0,1815.0,,,,,26.3,27.3,116.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Qinwen Zheng,Donna Vekic,18.0,24.0,2275.0,1815.0,,,,,21.0,27.3,173.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Veronika Kudermetova,Liudmila Samsonova,16.0,15.0,2460.0,2545.0,,,,,26.4,24.9,173.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Liudmila Samsonova,Lin Zhu,15.0,37.0,2545.0,1272.0,,,,,24.9,29.7,119.0,2023,Tennis WTA
20231023,Zhuhai,Hard,RR,Lin Zhu,Veronika Kudermetova,37.0,16.0,1272.0,2460.0,,,,,29.7,26.4,132.0,2023,Tennis WTA
20231023,Zhuhai,Hard,SF,Beatriz Haddad Maia,Daria Kasatkina,19.0,17.0,2210.0,2410.0,,,,,27.3,26.4,94.0,2023,Tennis WTA
20231023,Zhuhai,Hard,SF,Qinwen Zheng,Lin Zhu,18.0,37.0,2275.0,1272.0,,,,,21.0,29.7,195.0,2023,Tennis WTA
20231023,Zhuhai,Hard,F,Beatriz Haddad Maia,Qinwen Zheng,19.0,18.0,2210.0,2275.0,,,,,27.3,21.0,172.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Aryna Sabalenka,Elena Rybakina,1.0,4.0,8425.0,5865.0,,,,,25.4,24.3,147.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Jessica Pegula,Aryna Sabalenka,5.0,1.0,4895.0,8425.0,,,,,29.6,25.4,88.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Aryna Sabalenka,Maria Sakkari,1.0,9.0,8425.0,3245.0,,,,,25.4,28.2,74.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Jessica Pegula,Elena Rybakina,5.0,4.0,4895.0,5865.0,,,,,29.6,24.3,83.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Elena Rybakina,Maria Sakkari,4.0,9.0,5865.0,3245.0,,,,,24.3,28.2,144.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Jessica Pegula,Maria Sakkari,5.0,9.0,4895.0,3245.0,,,,,29.6,28.2,79.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Iga Swiatek,Coco Gauff,2.0,3.0,7795.0,5955.0,,,,,22.4,19.6,89.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Iga Swiatek,Ons Jabeur,2.0,7.0,7795.0,3695.0,,,,,22.4,29.1,67.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Iga Swiatek,Marketa Vondrousova,2.0,6.0,7795.0,3839.0,,,,,22.4,24.3,99.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Coco Gauff,Ons Jabeur,3.0,7.0,5955.0,3695.0,,,,,19.6,29.1,57.0,2023,Tennis WTA
20231030,Cancun Finals,Hard,RR,Coco Gauff,Marketa Vondrousova,3.0,6.0,5955.0,3839.0,,,,,19.6,24.3,148.0,2023,Tennis WTA
