sport,date,surface,surface_clay,surface_grass,surface_hard,rank_gap,rank_ratio,fav_rank,dog_rank,odds_decimal,odds_american,implied_probability,true_probability,mispricing_gap,favorite_tier,is_heavy_favorite,is_moderate_favorite,is_slight_favorite,is_underdog,is_tennis,is_mlb,is_nba,is_soccer,is_ufc,is_total_market,odds_american_abs,outcome
Tennis WTA,20210531,clay,1.0,0.0,0.0,17.0,1.65,26.0,43.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,188.0,8.52,25.0,213.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,25.0,1.64,39.0,64.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,246.0,5.82,51.0,297.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,34.0,3.43,14.0,48.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,26.0,3.6,10.0,36.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,59.0,2.0,59.0,118.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,125.0,3.72,46.0,171.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,93.0,5.89,19.0,112.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,70.0,3.06,34.0,104.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,56.0,2.7,33.0,89.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,25.0,1.33,75.0,100.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,1105.0,185.17,6.0,1111.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,39.0,8.8,5.0,44.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,126.0,2.64,77.0,203.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,161.0,2.71,94.0,255.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,70.0,3.41,29.0,99.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,111.0,7.17,18.0,129.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,40.0,1.44,91.0,131.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,22.0,1.31,71.0,93.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,146.0,10.73,15.0,161.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,68.0,6.23,13.0,81.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,8.0,1.16,49.0,57.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,104.0,2.18,88.0,192.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,57.0,3.48,23.0,80.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,41.0,2.32,31.0,72.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,60.0,1.98,61.0,121.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,13.0,1.28,47.0,60.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,92.0,11.22,9.0,101.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,66.0,9.25,8.0,74.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,91.0,2.1,83.0,174.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,95.0,2.9,50.0,145.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,112.0,5.15,27.0,139.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,470.0,22.36,22.0,492.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,5.0,1.06,82.0,87.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,958.0,7.94,138.0,1096.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,113.0,10.42,12.0,125.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,24.0,2.5,16.0,40.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,133.0,2.48,90.0,223.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,9.0,1.13,69.0,78.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,91.0,4.79,24.0,115.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,63.0,2.97,32.0,95.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,83.0,2.09,76.0,159.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,188.0,2.83,103.0,291.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,140.0,36.0,4.0,144.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,78.0,12.14,7.0,85.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,14.0,1.17,84.0,98.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,16.0,1.31,52.0,68.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,11.0,1.37,30.0,41.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,34.0,2.7,20.0,54.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,30.0,1.45,67.0,97.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,42.0,2.14,37.0,79.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,31.0,3.82,11.0,42.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,56.0,4.29,17.0,73.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,3.0,1.05,55.0,58.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,84.0,2.29,65.0,149.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,45.0,3.14,21.0,66.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,51.0,2.46,35.0,86.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,84.0,2.35,62.0,146.0,1.5385,-185,0.6825,0.65,-0.0325,1,0,0,1,0,1,0,0,0,0,0,185,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,11.0,1.11,102.0,113.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,61.0,31.5,2.0,63.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,44.0,45.0,1.0,45.0,1.1765,-566,0.8925,0.85,-0.0425,3,1,0,0,0,1,0,0,0,0,0,566,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,98.0,4.77,26.0,124.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,14.0,1.56,25.0,39.0,1.7544,-132,0.5985,0.57,-0.0285,1,0,0,1,0,1,0,0,0,0,0,132,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,37.0,3.64,14.0,51.0,1.3889,-257,0.756,0.72,-0.036,2,0,1,0,0,1,0,0,0,0,0,257,1
Tennis WTA,20210531,clay,1.0,0.0,0.0,49.0,5.9,10.0,59.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,0
Tennis WTA,20210531,clay,1.0,0.0,0.0,152.0,9.0,19.0,171.0,1.2821,-354,0.819,0.78,-0.039,3,1,0,0,0,1,0,0,0,0,0,354,1
